model,scenario,variable,region,unit,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,2213,2214,2215,2216,2217,2218,2219,2220,2221,2222,2223,2224,2225,2226,2227,2228,2229,2230,2231,2232,2233,2234,2235,2236,2237,2238,2239,2240,2241,2242,2243,2244,2245,2246,2247,2248,2249,2250,2251,2252,2253,2254,2255,2256,2257,2258,2259,2260,2261,2262,2263,2264,2265,2266,2267,2268,2269,2270,2271,2272,2273,2274,2275,2276,2277,2278,2279,2280,2281,2282,2283,2284,2285,2286,2287,2288,2289,2290,2291,2292,2293,2294,2295,2296,2297,2298,2299,2300,2301,2302,2303,2304,2305,2306,2307,2308,2309,2310,2311,2312,2313,2314,2315,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2327,2328,2329,2330,2331,2332,2333,2334,2335,2336,2337,2338,2339,2340,2341,2342,2343,2344,2345,2346,2347,2348,2349,2350,2351,2352,2353,2354,2355,2356,2357,2358,2359,2360,2361,2362,2363,2364,2365,2366,2367,2368,2369,2370,2371,2372,2373,2374,2375,2376,2377,2378,2379,2380,2381,2382,2383,2384,2385,2386,2387,2388,2389,2390,2391,2392,2393,2394,2395,2396,2397,2398,2399,2400,2401,2402,2403,2404,2405,2406,2407,2408,2409,2410,2411,2412,2413,2414,2415,2416,2417,2418,2419,2420,2421,2422,2423,2424,2425,2426,2427,2428,2429,2430,2431,2432,2433,2434,2435,2436,2437,2438,2439,2440,2441,2442,2443,2444,2445,2446,2447,2448,2449,2450,2451,2452,2453,2454,2455,2456,2457,2458,2459,2460,2461,2462,2463,2464,2465,2466,2467,2468,2469,2470,2471,2472,2473,2474,2475,2476,2477,2478,2479,2480,2481,2482,2483,2484,2485,2486,2487,2488,2489,2490,2491,2492,2493,2494,2495,2496,2497,2498,2499,2500
"Adam et al., 2024",historical,Emissions|HFC|HFC23,World,kt HFC23/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3082381022962006,3.412108853553091,3.654298665718599,4.055111559383712,4.216507724685216,4.3261330935472495,4.227156807146147,3.834191418686187,4.656061392177526,5.090458271193384,5.350316483906609,5.7479251719451545,5.794054187638121,6.748611281315206,7.618529880341374,7.082930135477382,6.619382252408158,7.278847312467533,8.188958959406902,8.177011135188787,9.088606061045375,9.520253967726967,10.100806056679165,10.42264981740719,10.348867029978964,11.064797997100351,8.939704475878814,9.46819793866396,9.637622482754454,11.866019158721867,12.65206849372882,14.336407780532454,11.611248947209765,11.45835028503325,9.59748778636138,10.52849805758974,11.728609157340069,12.919691799546976,13.923964302794822,14.435299277869296,12.873910864335862,12.786738245751446,15.123098674685131,16.832849727946375,17.311924936295306,16.50514026193276,15.533804205481095,13.954471607853897,14.051843086776302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEDS-BB4CMIP,historical,Emissions|BC,World,Mt BC/yr,2.1033494130821095,2.0785370682333375,2.0699806627473922,2.0777014921198127,2.1052137779367195,2.10510769649175,2.074844177951767,2.1540439261174114,2.1267600186342652,2.1234813866950586,2.1341046724256225,2.1441168612002994,2.1081402236915094,2.113517579880619,2.078070202045919,2.130288258269073,2.1171573415796785,2.119248350402289,2.1901155854133103,2.1446341665048934,2.1464553062444893,2.1079827612181647,2.0942325594771076,2.100022126243434,2.162366059867419,2.1565559392517537,2.1196835220334904,2.177976749140111,2.2058784881357107,2.167536383453718,2.194622712345664,2.1949499792578653,2.1660495908982305,2.156299819692242,2.1463111407395505,2.1716104638647686,2.164326939237419,2.1909498381268038,2.261211304005505,2.2137634440047114,2.2225618482233607,2.1785985944723683,2.168380029327699,2.1599525558965516,2.2209895183055335,2.209979084391163,2.1609047196904982,2.221374057600781,2.242026798844295,2.2150537970642734,2.2237815705687223,2.2274814921803525,2.211562629097059,2.1889572136465905,2.2069319344638374,2.2249209278220867,2.2330481433503535,2.2503665964509083,2.323045889942766,2.2788293449326495,2.2917068816628756,2.265022085802431,2.2411878956977263,2.245724896501843,2.306035953138264,2.3022007312563613,2.2765624967035967,2.3120924448205304,2.352039326164329,2.3211230656086914,2.3385621336851607,2.3510557693209546,2.320776598303653,2.3012416587680384,2.33070813150622,2.342526883422482,2.3414751917600336,2.36696829755739,2.4423342646174504,2.401327035668613,2.4248042822605695,2.383584747060626,2.377546673493304,2.382135383380969,2.4385618060010295,2.4320863361546916,2.431404624969991,2.4684179628008853,2.5068358569387628,2.4829173417502934,2.474569921218159,2.52291919761226,2.4821824729203765,2.445103747666749,2.4787708384294964,2.5071469604384378,2.508230003138437,2.5603640376217545,2.6173850477340626,2.5941030765887656,2.614041719649132,2.5705621703858226,2.5525287668517027,2.5737833745315024,2.6558497251681974,2.6397088165623623,2.6221736208104742,2.6880922348243974,2.7145749893099476,2.7053803472308777,2.708362901761202,2.7319098183296275,2.712144653292101,2.685263113405756,2.726072122355913,2.781254994886642,2.772481636548096,2.8263978730536277,2.8927803349468206,2.8557884944924306,2.9026218293685373,2.8829419869433206,2.862630240917583,2.9371828681516483,2.9644656385263826,2.9313415085585,2.94126101789675,2.981510886247114,3.006508030696464,3.0374261323275964,3.035261233674418,3.079468614689543,3.0668045475955648,3.045042988928828,3.107401042666113,3.117109736209735,3.129825395728341,3.176666191942618,3.266592281435172,3.242863238723298,3.307335726343254,3.2807610150146465,3.2703010863607864,3.2895579834876325,3.367374795978087,3.391159958431198,3.343916665987212,3.44281651422074,3.475309472220861,3.5428918515957517,3.5516770728849196,3.5765963485771284,3.5738351975224085,3.59757124681596,3.6655295791463525,3.733502917413041,3.7710573509202807,3.9159272173304656,3.8967872617219363,3.9206493206663446,4.006873854215465,3.9773034897445303,3.9863617162376985,4.077709945953011,4.026089286663797,3.9958417340853,4.047523640379565,4.15420627297082,4.157192126191115,3.9678497045033865,4.103142404906527,3.930557640012391,3.929496289235037,4.263213830501957,4.156886436676732,4.190747834214809,4.151823186765476,4.233607750331365,4.179629127757802,4.239913544976658,4.189102769707945,3.9453022371649324,3.917776904326841,3.9070515911454944,4.067167120347225,4.090920536834441,4.2533800324667945,4.257319102691123,4.112346570044931,4.248787421187833,4.272432127646053,4.333289165026387,4.420839092429793,4.437006061261102,4.433003184982277,4.203407114589562,4.154429449081142,4.145076866783605,4.224153707528085,4.297815333471317,4.474867860021898,4.3058425641092395,4.34864376841878,4.417916134969707,4.470280520590071,4.547318366580711,4.774906038978611,4.9535889984873185,4.919433423991605,5.001185547711587,5.109768613238859,5.119147660025866,5.124628565955585,5.307277437870045,5.146902712245154,5.165866627111737,5.183525527194127,5.294794275988673,5.301105686300104,5.335598247459605,5.482205503470559,5.6059072577925155,5.909407322641826,5.845339132257153,5.917119282128532,5.926787177676973,6.205664662246056,6.335939844014538,6.556866108128143,6.6032144265064225,6.485895391783007,6.352017475642635,6.631693446912017,6.318991858344436,6.508275765550892,6.587595932405422,6.720562820446812,6.899570666308089,7.078987390423354,7.0280207638349586,7.20290158747194,7.724177561799875,7.046654987805406,7.251680005886971,7.677140811311391,7.674815713823639,7.477494807625768,8.11957767782267,8.163380435297574,7.3895620518925575,6.980240618616204,7.045606743185228,7.419937021938024,7.488125377494437,7.662923936242892,7.849951966188053,7.8048791482842494,7.98440610838262,7.776523229676561,7.657339323952986,8.09913842566434,7.729864163175179,7.998200484823644,7.662250353231053,7.752719648998852,7.7419686836906445,7.363287915298125,7.440191725938076,7.2318974438240495,7.512187265201181,7.074549660868058,7.449863008532741,6.766096332007697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEDS-BB4CMIP,historical,Emissions|CH4,World,Mt CH4/yr,11.333958800247077,11.120179862965694,10.984264480395254,11.104243139449668,11.37890320152541,11.255059434574576,11.100228029349754,11.543588453954584,11.333738788832182,11.419646324557416,11.571806112834585,11.485720235620398,11.35430018559291,11.319031092367895,10.90360861574942,11.430286127220311,11.230182600683657,11.23965281232656,11.762675078818512,11.459087392588142,11.455167174802757,11.105168357993506,10.924569610083218,10.977185644819176,11.492285572661018,11.280929265416216,11.06713870324537,11.337699145624114,11.466435457794116,11.269614512347331,11.532199433871478,11.369784579021411,11.293775103531498,11.1613641283696,10.902320995657306,11.235682707933414,11.087662203371805,11.252252632729007,11.749678640157017,11.425002945100855,11.46226352878962,11.107350728779148,10.954296627933342,10.970947898004978,11.5090045471385,11.312926288995852,11.075370563768391,11.357962956344494,11.464259162824092,11.411013163923462,11.544849520866023,11.39388605132443,11.386397419361808,11.141224029295586,11.056648025664243,11.311158843272755,11.259455136342185,11.345347227754097,11.83078814830044,11.528433011816729,11.575613818200782,11.30416835010346,11.062465180154714,11.161335001273072,11.66837087760443,11.497763155785576,11.382497689432205,11.50680177436552,11.718039580701454,11.593453807935145,11.79550346246689,11.69308588478695,11.611728350798174,11.333996861163191,11.327526556837702,11.494141571502311,11.405438075878044,11.496794020950698,12.021489982893272,11.71358262532983,11.770128758128624,11.407658630738329,11.257306169872136,11.33208533367523,11.764691048563323,11.53285746072246,11.53917260130742,11.628569557979972,11.8027570658311,11.698079452204768,11.695803413663365,11.805624587035394,11.65286027855621,11.2917043591403,11.281976090937563,11.501348855011962,11.394600220340156,11.618282208777526,12.028079736439896,11.78237708775388,11.855005411050204,11.428015111259532,11.183972637490449,11.288476616734307,11.778065884812742,11.489715311309954,11.418138171527367,11.674178891029095,11.766005034782506,11.739129948343235,11.729744847722367,11.644307295130991,11.596252382304709,11.231498655378951,11.237757651220903,11.614228090855915,11.437023306060608,11.687579317578694,12.090997316637642,11.6924517017846,11.911931994190924,11.503887376097616,11.131568289282848,11.58047061179994,11.864409032941737,11.437585431875805,11.60878322672248,11.666324922575198,11.747569742485078,11.954644790219737,11.731647984113607,11.743550926047936,11.58464638276392,11.162268952470036,11.427471031055914,11.522637303514884,11.46980829640374,11.635112303032734,11.938672387669817,11.727756103696397,11.847133027831566,11.373305180293304,11.159497727610354,11.352454717448806,11.844888100109458,11.615472023522356,11.30712105950453,11.62331894130421,11.515118373720671,11.78292506348782,11.613750389724874,11.394667956540308,11.269505938281304,10.900229438031078,11.370334106155642,11.418355565396912,11.270162659419752,11.584836147430796,11.74002120595158,11.497341755330948,11.806370270797425,11.31809430549554,11.009353388394942,11.211037764416773,11.738315851456685,11.36657267566132,11.252383514148342,11.45846265078513,11.61986474451819,11.82432100375823,11.717653957809564,11.372734245895074,11.028570159013212,11.77737267497844,11.1362298876455,11.153079140202086,11.00795866534047,11.189989095096918,11.218317338742072,11.422663235272774,12.053713732462498,11.16291328174117,11.551221563974506,11.345923316739258,11.829433992423326,11.643688629209752,12.087709646139604,11.677946807257593,11.273618353080533,11.743540166848865,11.249656885760944,11.219778214908445,11.59535068595675,11.405790883757632,11.59451800400288,11.573459874909377,11.143307654863763,11.11842906371684,11.48359135298867,12.315619548458606,12.187783345923265,10.622804580442336,11.291742617015608,11.767439012063887,11.823192097205489,11.558718669410506,12.857873088348889,13.60996909568218,11.302892376228542,10.970090460802002,10.91083565884482,14.103575803704691,11.48411415921325,15.781276024340473,11.44912576354277,12.872163636157588,11.825436912740049,13.160536712449836,11.470801028489335,10.629559745456955,264.26284458863296,265.1892248710644,274.1578458139979,278.249655913507,278.28464088357083,278.8315702149772,284.5314884842241,288.0909806730888,290.22446581101855,295.09796979377364,293.4111091946519,287.203350623624,293.0184811817544,285.4735020272215,289.8461111938846,291.2958190224845,296.29239666591525,300.14881536311805,303.70853351659355,307.23853591833847,308.4624193444005,321.48189157410667,302.57882381486417,304.4401763751808,316.3587328087237,310.86519127949066,315.5456063926501,339.269959240715,321.6212956991575,315.96008681851976,318.0108435584944,319.7056334133274,325.3604377438209,331.2776350478465,339.78594166994674,345.0018032370891,353.91357393539056,349.4184334068468,351.14862234102145,351.8253928642115,357.1469730621883,360.78353552002176,368.5890193201007,366.216550992887,372.6052362031943,378.3783224826963,369.5231826275925,372.90811480367,377.0859026615174,384.5283555134864,373.0569549793403,380.59908583895026,376.71318779256563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEDS-BB4CMIP,historical,Emissions|CO,World,Mt CO/yr,348.8383693879391,344.2294450672548,342.10803885193945,343.976455936689,350.1252780269609,348.4509603657867,343.61860258184925,356.2558473371728,352.14656063596647,351.81325603035253,354.72743381379496,355.01288843741037,349.5453690379419,350.35540574262836,342.3275465336181,353.2315267912069,349.66802474815574,349.90298286859024,362.95976935131205,355.3188902549398,355.65375488349366,348.1365626817886,344.8814764526983,346.044973819,358.38915805168756,355.32650689270287,349.1609774025983,357.8194391421544,363.0359060874322,356.194602503786,361.8819395819638,360.3473239836013,356.2962682226232,354.53259971572714,350.80857633840935,357.0521050647142,354.43775031503145,359.0309966187906,371.6074110618091,363.6781844875252,365.11698235541144,356.8708712212307,354.4618116400203,353.5788502219759,365.9461686163679,362.409195767191,354.679038250774,363.75574649897237,367.85741185675636,363.6786701885136,366.0304794847889,365.1001260822553,363.13464875124464,358.80416051517716,359.6995558139134,364.45855440827916,364.48708048417905,367.36529621050676,380.19809540823564,372.99835979579353,374.8812212189471,369.4119580127893,364.7110533928527,366.0421591253923,378.1274447378152,375.7141956313095,371.76068560552096,376.5689852266006,384.04681041221323,378.44732140470137,382.5375671592564,383.00664398898715,378.7617690135811,374.43933271636615,377.08477910284716,380.3429314729146,378.8395369048343,382.48756345407276,396.00405396936253,389.1952970022163,392.02465589625933,384.10061722539416,382.2637390832451,383.3649315292441,394.0603680080321,390.4347695488144,389.8074168694318,394.5958041747365,401.1446626212123,396.73952417581603,395.66198156975474,402.1658167073441,396.78019717386684,389.49296958103014,392.41811745774737,397.5000228784904,395.5493021499926,402.60824680581266,413.20501986099555,408.60057763412163,411.1619055517041,401.9196019666086,397.11651238160204,399.89915630666343,412.7855676601843,407.43112308775903,404.12810985283454,414.0150698603332,418.43335857481964,415.7261440109485,415.4880857408823,416.67844232395305,413.5693124464839,406.7267884340918,409.8660968014059,419.07082518073014,415.6948071755709,422.85054770007315,433.4102621146985,424.7927970914928,431.5166840273444,424.1724496276247,416.71280257498415,428.34365283658275,435.1248856827732,426.103100503413,428.62905217428965,433.22393251708763,437.2044839762923,440.23942367892346,436.4832728074558,440.1356580083816,435.27148633372417,427.40901287688,435.8725739975435,437.56001594535167,437.3010858171486,442.5688569843281,452.1176864276876,448.2037549898946,453.7584130932532,444.5661121463238,440.2108084120732,443.9682819775221,457.119819007422,454.39425809129443,444.52602502126945,456.5994778168971,456.7301159028598,462.1260850861937,459.55081653932166,458.168702921568,455.5906827885144,451.1803387115684,463.8712011880508,468.964674530644,467.8986097365671,482.49283362531753,485.0835986155695,482.36092051170846,492.9962603969585,484.1565814250134,480.17590897508,490.2316562716163,497.0778479878554,488.1630824564229,487.3942648551683,498.8504189606126,502.7488410747484,496.1254479555952,506.1224804128,493.1811264976209,490.0744552972696,523.9778584638796,507.9929219517227,511.4086899075744,508.5376097628566,521.3288621030636,520.5923235316936,530.9952997406783,536.813763075898,506.34732146444713,511.10116688345283,508.9962156172781,527.9281637308816,528.72022859546,548.3663166164804,547.8479574274888,531.2045183514799,549.5485136688983,545.6054147272796,549.0541185724778,556.7584859484605,557.6921606920214,565.4468445755585,556.6528513134006,547.280925526527,552.0742116743969,572.0181517325926,576.2736926322773,603.3025375081307,574.8906507137186,587.9259175051948,604.6148553190193,609.3315744797546,618.7058249242259,649.2213108843403,669.3894038552714,634.507845212102,634.976955558626,638.0065975095453,675.8136833252016,657.3390639535703,722.9862773723012,671.8537929929132,694.8699232942098,696.3756810997062,730.9188073898674,723.5791855509162,728.9236290650897,761.4054333291459,772.652836971366,842.3097159860483,795.5755326519471,793.754615540427,787.8962389244155,822.7970759928407,834.4984178381985,857.9405316245163,858.5174094467875,850.1381763036633,835.4974698518313,930.4192425300412,825.0194011909732,849.4532642766826,866.8708951832223,873.8893805863086,909.4608845378373,905.1274123951799,883.9553493674646,895.7368085088956,1081.9143083832837,864.1565126427614,894.6387933696057,1014.4598062740374,908.4406862805972,874.270681079318,1159.1123826855464,1036.1710204866292,894.2046698142449,842.7544665816839,838.9310056205461,925.4893371526268,901.8129008999463,898.4272181070572,904.5100450811456,934.2631091677237,883.7487562561785,825.5246956255601,831.931253881467,863.2679526697425,815.185840287142,856.4600026869659,802.5140775274737,856.0925230303073,908.0816902607532,771.01444713867,763.3082942658754,756.9621240170586,832.6722877485643,743.5787520710908,801.8427601271717,680.9544802020619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
